mal1,200001,2,200002,3,100001,4
mal1000,2,100000,3
mal1001,400001,400002,5,200003,400000,200004,200005,100002,200006,400003,400004,300001,400002,400003,400002,400005,400001,400003,300002,400006,400005,400002,400005,400001,400004,400005,400002,400005,400001,400004,300001,6
mal1002,2,100000,3
mal1003,400007,400001,4,200002,400006,200003,200004,100001,200005,400008,400009,300000,400007,400008,400007,400010,400001,400008,300001,400005,400005,400007,400005,400001,400009,400005,400007,400005,400001,400009,300001,5
mal1004,7,2,100003,8,200007,100004,200008,100005,200009,200010
mal1005,2,100000,3
mal1006,2,100000,3
mal1007,2,100000,3
mal1008,2,100000,3
mal1009,2,100000,3
mal1010,400000,400001,4,200002,400000,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400004,400001,400008,300001,400005,400005,400007,400005,400001,400004,400005,400007,400005,400001,400004,300001,5
mal1011,400011,400001,4,200002,400010,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400012,400001,400008,300001,400005,400005,400007,400005,400001,400011,400005,400007,400005,400001,400011,300001,5
mal1012,400013,400001,4,200002,400012,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400014,400001,400008,300001,400005,400005,400007,400005,400001,400013,400005,400007,400005,400001,400013,300001,5
mal1013,400000,400001,4,200002,400000,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400004,400001,400008,300001,400005,400005,400007,400005,400001,400004,400005,400007,400005,400001,400004,300001,5
mal1014,400000,400001,4,200002,400000,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400004,400001,400008,300001,400005,400005,400007,400005,400001,400004,400005,400007,400005,400001,400004,300001,5
mal1015,400000,400001,4,200002,400000,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400004,400001,400008,300001,400005,400005,400007,400005,400001,400004,400005,400007,400005,400001,400004,300001,5
mal1016,2,100000,3
mal1017,400015,400001,4,200002,400014,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400016,400001,400008,300001,400005,400005,400007,400005,400001,400015,400005,400007,400005,400001,400015,300001,5
mal1018,400017,400001,4,200002,400016,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400018,400001,400008,300001,400005,400005,400007,400005,400001,400017,400005,400007,400005,400001,400017,300001,5
mal1019,400000,400001,4,200002,400000,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400004,400001,400008,300001,400005,400005,400007,400005,400001,400004,400005,400007,400005,400001,400004,300001,5
mal1020,400000,400001,4,200002,400000,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400004,400001,400008,300001,400005,400005,400007,400005,400001,400004,400005,400007,400005,400001,400004,300001,5
mal1021,2,100000,3
mal1022,2,100000,3
mal1023,400019,400001,4,200002,400018,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400020,400001,400008,300001,400005,400005,400007,400005,400001,400019,400005,400007,400005,400001,400019,300001,5
mal1024,400000,400001,4,200002,400000,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400004,400001,400008,300001,400005,400005,400007,400005,400001,400004,400005,400007,400005,400001,400004,300001,5
mal1025,2,100000,3
mal1026,400000,400001,4,200002,400000,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400004,400001,400008,300001,400005,400005,400007,400005,400001,400004,400005,400007,400005,400001,400004,300001,5
mal1027,400000,400001,4,200002,400000,200003,200004,100001,200005,400007,400008,300000,400007,400008,400007,400004,400001,400008,300001,400005,400005,400007,400005,400001,400004,400005,400007,400005,400001,400004,300001,5
